path	filesize	transcript
clips/common_voice_az_4065.wav	160044	 həyat yoldaşının xəstəxanda olduğu üç əvdə ərzində onun ağzında doqquz karyosiət əməli gəlmişdi
clips/common_voice_az_4066.wav	64044	 bu narahatlıqdan meydana çıxmışdı
clips/common_voice_az_4067.wav	96044	 mən belə insanlarla rastlaşmışam və sizə deməliyəm ki
clips/common_voice_az_4068.wav	160044	 onlar əsrlər titrəyirlər və belə təsir bağışlayırlar ki nədənsə ölümcül qorxublar
clips/common_voice_az_4069.wav	128044	 bütün orqanizmin həyat fəaliyyətini nizamlayan maltı vəzin funksiyası pozulub
clips/common_voice_az_4070.wav	192044	 bu ürəyin işini sürətləndirir və bütün orqanizm hava çəkənə açıq olan qıpqırmızı qızarmış çobanı xatırladır
clips/common_voice_az_4071.wav	128044	 cerrahiyə əməliyyatı və ya müalicə yolu ilə tədbirlər görülməsə ölümlə nəticələnə bilər
clips/common_voice_az_4072.wav	96044	 bu vaxt xəstənin üzünü yandırması baş verir
clips/common_voice_az_4073.wav	160044	 bir müddət əvvəl mən belə bir vəziyyətdən əziyyət çəkən bir dostumla birlikdə fladelfiyaya getmişdim
clips/common_voice_az_4074.wav	64044	 biz israil bram adlı bir həkimin yanında olduq
clips/common_voice_az_4075.wav	160044	 bu həkim üçsəkkiz ildən bəri belə xəstəlik müalicədən məhşur mütəxəssis idi
clips/common_voice_az_4076.wav	128044	 o gözləm otağında iri hərflərlə aşağıdakı sözləri çərçivəyə salıb asmışdı
clips/common_voice_az_4077.wav	128044	 mən onun kabineti qarşısında gözləyəndə həmin sözləri zərfin arxasına yazdım
clips/common_voice_az_4078.wav	64044	 istirahət və əyləncə
clips/common_voice_az_4079.wav	128044	 ən sakitləşdirici qüvvə sağlam din yatmaq musiqi və gülüşdür
clips/common_voice_az_4080.wav	128044	 allaha inanın yaxşı yatmağı öyrənin yaxşı musiqini sevin
clips/common_voice_az_4081.wav	128044	 həyatın gülməli tərəfini görün belə olsa sağlamlıq və xoşbəxtlik sizin olacaq
clips/common_voice_az_4082.wav	64044	 onun dostuma verdiyi birinci sual bu oldu
clips/common_voice_az_4083.wav	96044	 orqanizminizin bu vəziyyətini hansı emosional sarsıntılar meydana çıxardıb
clips/common_voice_az_4084.wav	96044	 o dostumu xəbərdər elədi ki əgər narahat olmağa son qoymasa
clips/common_voice_az_4085.wav	128044	 onda ürək xəstəliyi mədəxurası və diabet kimi ağırlaşdırıcı hallar yarana bilər
clips/common_voice_az_4086.wav	96044	 bu xəstəliklərin hamısı həkimləri yaxın qohumlardır
clips/common_voice_az_4087.wav	96044	 sözsüz ki onlar yaxın qohumdur axı onların hamısını doğuran narahatlıqdır
clips/common_voice_az_4088.wav	128044	 meryl oberondan müsahibə alanda o mənə dedi ki narahat olmağa son qoyub
clips/common_voice_az_4089.wav	96044	 o bilirdi ki narahatlıq onun kinoaktrisə kimi əsas sərbətini
clips/common_voice_az_4090.wav	64044	 cəlb edici xarici görkəmini dağıtmış olardı
clips/common_voice_az_4091.wav	64044	 xanım meryl oberon xatırlayırdı
clips/common_voice_az_4092.wav	96044	 ilk dəfə kinoa çəkilmək istəyəndə həycanlanmış və qoşmuşdum
clips/common_voice_az_4093.wav	160044	 mən hindistandan incicə qayıtmışdım və londonda iş almağa çalışsam da burada heç kimi tanımırdım
clips/common_voice_az_4094.wav	160044	 bir neçə prodüserin yanında oldum lakin onlardan heç biri məni kinoa çəkilməyə dəvət etmədi
clips/common_voice_az_4095.wav	128044	 sərəncamımda olan elə də çox olmayan pul yavaşyavaş tükənirdi
clips/common_voice_az_4096.wav	96044	 iki həftə ərzində yalnız quru peçeni və su ilə dolandım
clips/common_voice_az_4097.wav	96044	 indi mən sadəcə olaraq narahat deyildim mən acıydım
clips/common_voice_az_4098.wav	160044	 özümə dedim bəlkə sən axmaqsan bəlkə kinoaya heç vaxt düşə bilməyəcəksən
clips/common_voice_az_4099.wav	96044	 əvvəl axır axı sənin təcrübəndə heç yoxdur
clips/common_voice_az_4100.wav	192044	 sən heç vaxt çıxış eləməmsən sən yeganə nə eləsə cəlb edə bilərsənsə bu da sənin gözəl sıfətindir
clips/common_voice_az_4101.wav	64044	 mən gözgəyə yaxınlaşdım
clips/common_voice_az_4102.wav	96044	 özümə baxanda narahatlığın xarici görkə mən başına nə oynaşdığını gördüm
clips/common_voice_az_4103.wav	96044	 gözgədə onun sıfətimdə yarattığı qırışları gördüm
clips/common_voice_az_4104.wav	64044	 gözgədə həyəcanlığı sıfət ifadəsi gördüm
clips/common_voice_az_4105.wav	96044	 orada mən özümə dedim sən buna dərhal son qoymalısan
clips/common_voice_az_4106.wav	64044	 sən həyəcanlanmağı özünə qıya bilməzsən
clips/common_voice_az_4107.wav	96044	 sənin təklif edə biləcəyin yeganə nə varsa bu da xarici görkəmindir
clips/common_voice_az_4108.wav	64044	 amma narahat olmaqla gözəlliyini məhv edirsən
clips/common_voice_az_4109.wav	192044	 narahatlıq kimi qadını qocaldan onu acıqlı edən və onun gözəlliyini bu qədər tez məhv edə bilən başqa nə isə çox azdır
clips/common_voice_az_4110.wav	96044	 narahatlıq sıfətə insanı özündən itələyən ifadə verir
clips/common_voice_az_4111.wav	192044	 o bizi alt və üst kənələrimizi birbirinə sıxmağa məcbur edir və bizim üzümüzü qırışlarla örtür
clips/common_voice_az_4112.wav	64044	 narahatlıq sıfətə qaşqa baxlıq örkən verir
clips/common_voice_az_4113.wav	160044	 narahatlıqdan bizim saçlarımıza dən düşə bəzi hallardaysa onlar hətta tökülə bilər
clips/common_voice_az_4114.wav	192044	 narahatlıqdan sıfətin dərisi körlanır onun üzərinə müxtəlif səpmələr dermatid və çibanlar əmələ gəlir
clips/common_voice_az_4115.wav	96044	 üreq həstəlikləri hazırda amerikada bir nömrəli qatildir
clips/common_voice_az_4116.wav	192044	 ikinci dünya müharibəsi dövründə döyüş meydanlarında demək olar üçdə bir milyon amerikalı kişiyi həlak olmuşdur
clips/common_voice_az_4117.wav	384044	 lakin elə həmin müddətdə də üreq həstəlikləri iki milyon mülkü şəxsi öldürmüş və ölümlə nəticələrin bu hadisələrin bir milyonunu narahatlıq və fövqalarda gərgin həyatla bağlı meydana çıxan üreq həstəlikləri törətmişdir
clips/common_voice_az_4118.wav	224044	 həqiqətən də doktor aleksis qarreli bu sözləri deməyə sövq edən əsas səvəklərdən biri üreq həstəliği olmuşdur
clips/common_voice_az_4119.wav	160044	 narahatlıqla mübarizə aparmağı bacarmayan işgüzər insanlar cavan ölürlər
clips/common_voice_az_4120.wav	128044	 tanrı bizim günahlarımızı bizə bağışlaya bilər ulyam james demişdi
clips/common_voice_az_4121.wav	64044	 amma əsəb sistemi heç vaxt
clips/common_voice_az_4122.wav	96044	 bizim qarşımızda ən sarsıdızı və ağlasıqmaz faqt dayanır
clips/common_voice_az_4123.wav	256044	 öz həyatına intiharla son qayan amerikalıların sayı ən çox yayılmış infeksiyon xəstəliklərdən ölənlərin sayından il bəyil daha çox olur
clips/common_voice_az_4124.wav	32044	 niyə
clips/common_voice_az_4125.wav	96044	 əksər hallarda cavab birdi narahatlığa görə
clips/common_voice_az_4126.wav	192044	 qəddər çinli hərbi komandirlər öz əsirlərinə işgəncə verdikdən sonra onların əl və ayaqlarını bağlatdırır
clips/common_voice_az_4127.wav	192044	 və su ilə doldurulmuş damcılayan damcılayan geci və gündüz damcılayan kisənin altına qoyurdular
clips/common_voice_az_4128.wav	128044	 suyun bu damlıları əvvəlahır əsirlərə çəkit zərbələri kimi təsir edirdi
clips/common_voice_az_4129.wav	224044	 eyni ilə bu cür metod ispan inqvizisiyası həmçinin də hitlerin vaxtında alman konsentrasiya düşərgələrində tətbiq olunurdu
clips/common_voice_az_4130.wav	256044	 narahatlıq aramsız olaraq düşən su damlılarını xatırladır və onun göstərdiyi fasiləsiz təsir çox vaxt insanları havalanmaya və intihara çatdırır
clips/common_voice_az_4131.wav	288044	 mən kənd oğlanı olanda və misur iştahında yaşayanda bil sandinin o dünyanın cəhənnəm anılları haqqında hekayələrindən ölümcül qorxaya düşmüşdüm
clips/common_voice_az_4132.wav	256044	 lakin o daim narahatlıq içində olanların bəzən keçirdikləri fiziki can vermənin cəhənnəm azablarından heç vaxt danışmırdı
clips/common_voice_az_4133.wav	288044	 məsələn əgər siz xraniki olaraq narahatlıq vəziyyətindəsinizsə onda siz bir dəfə insanın nə vaxtsa keçirə bildiyi ən ağrılı cəhənnəm azabını yaşaya bilərsiz
clips/common_voice_az_4134.wav	64044	 stenokardiya ağrısına
clips/common_voice_az_4135.wav	192044	 siz həyatı sevirsinizmi siz uzun ömür yaşamaq və sağlamlığınızı qorumaq istəyirsinizmi
clips/common_voice_az_4136.wav	192044	 buna bax bu cür edə bilərsiz mən yenə də doktor aleksis kerrin sözlərini citat gətirirəm
clips/common_voice_az_4137.wav	32044	 o deyib
clips/common_voice_az_4138.wav	224044	 müasir şəhərin vurnuqmasında ruhu sakitliyini qoruyub saxlaya bilənlər əsəb xəstəliklərinə tutulmurlar
clips/common_voice_az_4139.wav	160044	 siz müasir şəhərin vurha vurunda ruhu sakitliyinizi qoruyub saxlamağa qabilsizmi
clips/common_voice_az_4140.wav	160044	 əgər siz normal adamsızsa cavab verəcəksiniz ki hə şübhəsiz ki hə
clips/common_voice_az_4141.wav	128044	 bizlərdən əksəriyyətimiz özümüzün düşündüyümüzdən qatqat güclüyük
clips/common_voice_az_4142.wav	160044	 bizdə elə daxili qüvvələr var ki biz onlara heç vaxt müraciət eləmirik
clips/common_voice_az_4143.wav	96044	 toronun özünün ölməz ualdin kitabında deydiyi kimi
clips/common_voice_az_4144.wav	224044	 mən insanın ali məqsədlərə öz şüurlu səyləri ilə irələmək qabiliyyətindən güclü ruhlandırıcı başqa bir şey bilmirəm
clips/common_voice_az_4145.wav	128044	 əgər siz məqsədinizin həyata keçilməsinə doğru inanla can atırsınızsa
clips/common_voice_az_4146.wav	96044	 və haqqında arzuladığınız həmin həyatla yaşamağa cəhd edirsinizsə
clips/common_voice_az_4147.wav	160044	 onda siz adi davranışda gözləməyin qeyrimümkün olduğu uğuru qazanacaqsız
clips/common_voice_az_4148.wav	160044	 oxucuların bir çoxu heç şübhəsiz ki olga karvi kimi daxili qüvvə malikdir
clips/common_voice_az_4149.wav	128044	 bu xanımaş ger etdi ki ən fədiyəvi hallarda belə narahatlığa son qoya bilər
clips/common_voice_az_4150.wav	256044	 mən əminəm ki sizdə məndə bu kitabda nəzərdə keçirilən köhnə əqətləri tətbiq etməklə bunu etmək qabiliyyətinə malikik
clips/common_voice_az_4151.wav	96044	 olga karvi özü haqqında mənə bax buları yazıb
clips/common_voice_az_4152.wav	96044	 səkkiz il əvvəl mən yatağa pərçinlənməyə məhkum olmuşdum
clips/common_voice_az_4153.wav	96044	 xərçəkdən yavaşyavaş əzəbəziyyətlə ölməkdən ötürü
clips/common_voice_az_4154.wav	128044	 ölkənin ən yaxşı həkimləri mayo qardaşları bu hökmü təsdiq eləmişdi
clips/common_voice_az_4155.wav	128044	 mən əngilinin kənarındaydım qarşımda dərin uçurum açılırdı
clips/common_voice_az_4156.wav	64044	 cavan idim ölmək istəmirdim
clips/common_voice_az_4157.wav	96044	 əlaşsız qalara kollek şəhərində yaşayan həkimimə zəng etdim
clips/common_voice_az_4158.wav	128044	 və parçaparça olmuş qəlbimin bütün ağırlarını ona höhnkürti ilə danışdım
clips/common_voice_az_4159.wav	96044	 o kifayət qədər səbirsizliklə məni danladı
clips/common_voice_az_4160.wav	96044	 nə olub olga məgər siz mübarizə aparmağa qabil deyilsiniz
clips/common_voice_az_4161.wav	96044	 əgər siz ağlayacaqsınızsa əlbəttə öləcəksiniz
clips/common_voice_az_4162.wav	64044	 bəli sizin başınıza ən pis olan gəlib
clips/common_voice_az_4163.wav	128044	 əgər belədirsə faktların üzünə dik baxın narahat olmağa son qoyun
clips/common_voice_az_4164.wav	64044	 sonra isə nəsə edin
clips/common_voice_az_4165.wav	64044	 elə həmin məqamdaca mən and içdim
clips/common_voice_az_4166.wav	96044	 bu anda qəlbimin gizlində olan bütün qüvvəsinə qoydum
clips/common_voice_az_4167.wav	160044	 belə ki dırnaqlarım bədənimə dərin işlədi və kürəyimdən soyuq çitirətmə keçdi
clips/common_voice_az_4168.wav	32044	 mən özümə əmr verdim
clips/common_voice_az_4169.wav	96044	 mən narahat olmayacağım mən ağlamayacağım
clips/common_voice_az_4170.wav	96044	 və əgər nəsə edə bilərəmsə mən qalib gəlməliyəm
clips/common_voice_az_4171.wav	64044	 mən yaşamağa hazırlaşıram
clips/common_voice_az_4172.wav	128044	 beləcə iş işdən keçəndən sonra hər gün rəng inşoalanması seansında iştirak edirdim
clips/common_voice_az_4173.wav	128044	 məni dörddoqquz gün ərzində hər gün birdördbirbeş dəqiqə şoalandırırdılar
clips/common_voice_az_4174.wav	128044	 sümüklər mənim tükənmiş bədənimdə səhralıqdakı təpilər kimi dikəlir
clips/common_voice_az_4175.wav	192044	 və ayaqlarım sanki quruşundan tökülükmüş kimi təsir bağışlasa da özümə narahat olmağa izin vermirdim
clips/common_voice_az_4176.wav	96044	 mən bir dəfə də olsun ağlamadım mən gülümsüyürdüm
clips/common_voice_az_4177.wav	96044	 bəli mən özümü gülümsəməyə həqiqətən də məcbur edirdim
clips/common_voice_az_4178.wav	160044	 mən o qədər daxmaq deyiləm ki yalnız bircə gülümsəməklə xərçəyətdən sağalmağa mümkün olduğunu fikirləşim
clips/common_voice_az_4179.wav	160044	 lakin mən həqiqətən də inanıram ki şən ovqat orqanizmə xəstəliklə mübarizə aparmağa köməkdir
clips/common_voice_az_4180.wav	96044	 hər halda mən xərçəyətdən möcüzəvi sağalmanı yaşadım
clips/common_voice_az_4181.wav	64044	 özümü son bir neçə ildə belə sağlam hiss eləməmişdim
clips/common_voice_az_4182.wav	96044	 bu doktor məkkə ferinin sözləri sayəsində belə oldu
clips/common_voice_az_4183.wav	128044	 faktlara dik baxın narahat olmağa son qoyun son rayisa nəsə edin
clips/common_voice_az_4184.wav	160044	 bu fəsli tavamlayaraq mən epigrafı aleksis karelin sözlərini təkrar edirəm
clips/common_voice_az_4185.wav	128044	 narahatlıqla mübarizə aparmağı bacarmayan işgüzər insanlar cavan ölürlər
clips/common_voice_az_4186.wav	192044	 məhəmməd peyğəmbərin fanatik davamçıları çox vaxt öz sinələrində quranla şeirlərin tatuajını döydürürlər
clips/common_voice_az_4187.wav	160044	 mən istəyərdim ki bu fəslin epigrafını tatuajını bu kitabın hər bir oxucusunun sinəsinə döydürüm
clips/common_voice_az_4188.wav	160044	 narahatlıqla mübarizə aparmağı bacarmayan işgüzər insanlar cavan ölürlər
clips/common_voice_az_4189.wav	128044	 doktor karel sizin haqqınızda danışırdı mümkündür
clips/common_voice_az_4190.wav	32044	 ikinci hissə
clips/common_voice_az_4191.wav	96044	 narahatlığın təhlilinin başlayacağı metodları
clips/common_voice_az_4192.wav	96044	 narahatlıq problemlərini necə təhlil və həll etmiyorlar
clips/common_voice_az_4193.wav	64044	 altı xidmətçim var
clips/common_voice_az_4194.wav	128044	 fərasətli çox zilək gördüyüm hər bir şeyi onlardan öyrənim gərək
clips/common_voice_az_4195.wav	224044	 onlar mənim işarəmlə ehtiyac olanda gəlir adları niyə və nə üçün harada nə nə vaxt və kimdir
clips/common_voice_az_4196.wav	64044	 redyard kipling
clips/common_voice_az_4197.wav	192044	 ikinci fəslin birinci hissəsində biz qaryerin sehirli formulu bütün narahatlıq problemlərini həll edirmi
clips/common_voice_az_4198.wav	32044	 yox əlbəttə yox
clips/common_voice_az_4199.wav	64044	 bəs elə isə cavab nədir
clips/common_voice_az_4200.wav	192044	 cavab budur ki biz müxtəlif növ problemləri həll etmək üçün problemi analiz etməyin üç əsas mərhələrini öyrənməliyik
